SquareFeet,Bedrooms,Bathrooms,YearBuilt,Neighborhood_Rural,Neighborhood_Suburb,Neighborhood_Urban,Price
1110,4,2,1972,0.0,1.0,0.0,208599.6744138576
1318,4,3,1964,0.0,1.0,0.0,136602.6845254953
1362,4,1,2019,0.0,0.0,1.0,207697.681608176
1957,2,2,2011,0.0,0.0,1.0,281409.0272169765
2351,5,1,1997,0.0,0.0,1.0,236987.1897462909
1579,4,3,2016,0.0,0.0,1.0,216364.7602015038
1431,3,3,2013,0.0,0.0,1.0,130951.58420023846
1703,5,1,1980,0.0,0.0,1.0,133660.82096467528
1472,4,3,1956,1.0,0.0,0.0,309585.70914130355
2244,5,1,1996,0.0,1.0,0.0,256718.94757678307
1291,2,3,1978,0.0,0.0,1.0,144575.51531025307
1529,2,1,2003,0.0,0.0,1.0,149685.8225739154
2033,3,3,1985,1.0,0.0,0.0,243704.90597826988
2523,2,1,1991,1.0,0.0,0.0,308746.9342901135
1701,2,3,1962,1.0,0.0,0.0,172741.4491876572
1731,2,2,2007,0.0,1.0,0.0,230879.6452380185
2545,4,3,1964,0.0,0.0,1.0,231055.33932775992
1511,2,3,1967,0.0,1.0,0.0,226930.87299026357
1473,5,2,1956,1.0,0.0,0.0,175294.14488693158
1261,2,1,2013,1.0,0.0,0.0,193180.22260475572
2841,2,3,1952,1.0,0.0,0.0,276296.33685332374
2867,3,1,1976,0.0,1.0,0.0,329224.2792151309
1277,2,3,2004,0.0,0.0,1.0,118680.8597767514
1777,4,1,1982,0.0,1.0,0.0,200436.2905315701
2490,3,1,2020,1.0,0.0,0.0,191164.25737802012
2922,5,2,1988,0.0,1.0,0.0,327826.46964449185
1387,4,3,2007,0.0,1.0,0.0,145674.42905409966
2954,2,2,2003,0.0,0.0,1.0,367025.9781055033
2879,3,1,1967,0.0,1.0,0.0,210534.24851328367
2648,2,2,1964,0.0,0.0,1.0,332063.5986208578
1776,4,1,1966,0.0,1.0,0.0,169675.7490519065
1717,5,2,1969,0.0,1.0,0.0,149618.7800927593
1353,2,3,1951,0.0,1.0,0.0,229535.4710775517
2689,4,3,1996,1.0,0.0,0.0,289600.88823858806
1736,3,3,1969,0.0,0.0,1.0,208922.6995097394
1458,5,1,2017,1.0,0.0,0.0,177273.70269261414
1411,4,1,1988,1.0,0.0,0.0,137970.8613137085
1790,5,1,1990,1.0,0.0,0.0,232153.9637861391
2419,2,3,1967,1.0,0.0,0.0,283430.0189325629
1946,4,3,1986,0.0,0.0,1.0,309454.917978654
1225,3,1,1953,1.0,0.0,0.0,92411.68879232644
2501,4,3,1984,1.0,0.0,0.0,242700.46278036063
1245,3,1,1982,0.0,0.0,1.0,184146.35054737312
1515,5,2,2006,0.0,0.0,1.0,173988.23678731703
1553,3,3,1982,0.0,0.0,1.0,233676.2602017275
1273,4,3,1960,1.0,0.0,0.0,116845.74454685811
2361,3,3,1973,1.0,0.0,0.0,282583.831086116
1071,3,3,1998,0.0,1.0,0.0,194227.6740152948
2092,4,1,1965,1.0,0.0,0.0,264105.8910786277
2607,3,2,1993,1.0,0.0,0.0,284110.6869335796
1704,5,1,1969,0.0,0.0,1.0,221955.0199426599
2090,4,3,1998,0.0,1.0,0.0,256020.02763815623
2141,5,1,2018,0.0,0.0,1.0,263274.6032602725
1464,5,3,2004,0.0,1.0,0.0,85890.84528067449
2366,2,2,1977,0.0,0.0,1.0,250648.3703335449
2945,2,2,1992,1.0,0.0,0.0,337838.1940769628
1226,2,2,1984,1.0,0.0,0.0,139500.5499919399
2354,2,3,1992,0.0,0.0,1.0,307251.35723853967
2582,3,1,1959,0.0,1.0,0.0,271357.7534797481
2535,3,1,1959,0.0,1.0,0.0,335923.86685052235
1127,4,1,1968,0.0,0.0,1.0,123485.11441766808
1309,2,2,2012,1.0,0.0,0.0,222202.469477153
1732,3,3,1997,1.0,0.0,0.0,160093.4521677229
1934,3,2,1964,0.0,0.0,1.0,259611.21731599883
1560,2,3,2016,0.0,1.0,0.0,206119.1019625075
1174,5,3,1996,0.0,1.0,0.0,143866.306648685
1048,5,1,2016,0.0,0.0,1.0,149401.756035524
2315,5,1,2017,0.0,0.0,1.0,243951.52240286407
2598,5,2,1990,0.0,0.0,1.0,204992.47512375453
2176,5,1,1962,0.0,0.0,1.0,214892.54736680316
1383,5,3,1955,1.0,0.0,0.0,146855.64411803542
1524,2,3,2013,0.0,1.0,0.0,140270.8191866339
2035,3,1,1951,1.0,0.0,0.0,264722.9022099744
1098,4,3,1979,1.0,0.0,0.0,173745.07516788205
2983,3,3,1990,1.0,0.0,0.0,335514.7176180599
1220,4,2,2015,0.0,0.0,1.0,128922.93651226112
2300,5,3,2018,0.0,0.0,1.0,297671.2511881179
2897,4,2,1973,0.0,1.0,0.0,284948.1756328951
1932,3,3,1955,0.0,0.0,1.0,274076.17267993704
1521,3,2,1967,1.0,0.0,0.0,178059.15337346593
2663,5,3,1994,0.0,1.0,0.0,284518.1487089948
1512,5,3,1971,1.0,0.0,0.0,252549.35602001572
2377,5,1,1967,1.0,0.0,0.0,261583.91968129188
1012,5,1,2009,1.0,0.0,0.0,196369.04112347623
2932,5,2,1956,0.0,0.0,1.0,387630.2416884061
2292,4,1,1969,0.0,0.0,1.0,201336.06763658888
2910,5,3,1974,0.0,0.0,1.0,363633.95037263166
2689,3,1,2015,0.0,1.0,0.0,298479.49538861145
2630,5,2,1980,0.0,0.0,1.0,301418.9464126625
2468,3,2,1972,0.0,1.0,0.0,304173.9211717762
2797,4,2,2011,1.0,0.0,0.0,285615.8824911076
1160,2,2,1982,1.0,0.0,0.0,226557.9251519187
2762,2,2,2008,0.0,1.0,0.0,315420.8409385682
1684,5,3,1968,0.0,0.0,1.0,102641.95768223549
1848,3,3,1989,1.0,0.0,0.0,166035.41942963563
1976,5,1,2020,0.0,0.0,1.0,297797.7085078437
2508,2,1,1973,0.0,1.0,0.0,224340.3101682772
1874,5,1,1976,0.0,0.0,1.0,170032.91485258855
1071,4,2,1965,1.0,0.0,0.0,131267.95678567025
1346,2,1,1986,1.0,0.0,0.0,225892.5739634325
2283,3,3,1987,0.0,1.0,0.0,325641.8129208925
2688,2,3,1977,1.0,0.0,0.0,301462.0843888508
1356,3,2,2008,0.0,1.0,0.0,174143.0568353639
2554,3,3,1988,1.0,0.0,0.0,265098.9730200779
1216,3,2,1952,0.0,1.0,0.0,67641.88353912985
1203,3,1,1966,0.0,1.0,0.0,146346.1823704573
1574,5,2,1964,0.0,0.0,1.0,180645.8078217925
2179,2,1,1993,1.0,0.0,0.0,227910.57265391608
1716,4,3,1998,0.0,0.0,1.0,179562.91829882908
2369,4,3,1979,1.0,0.0,0.0,232695.9107847658
1095,3,3,1978,0.0,1.0,0.0,138726.48833254018
1767,5,3,2004,0.0,0.0,1.0,278958.4903579819
2893,4,3,2017,0.0,1.0,0.0,319808.1504812861
2897,2,1,1975,0.0,0.0,1.0,298336.6816024969
2131,3,3,2010,0.0,0.0,1.0,245778.05630573537
1052,5,2,1980,0.0,0.0,1.0,178154.21162550978
2358,4,2,2003,1.0,0.0,0.0,223537.99215569496
2386,5,2,1961,1.0,0.0,0.0,236800.64844232783
1705,2,1,1974,0.0,1.0,0.0,144909.68479459843
1130,5,3,1993,1.0,0.0,0.0,167266.7307923502
2849,3,1,1981,0.0,0.0,1.0,310159.7228712373
2125,4,2,1970,0.0,1.0,0.0,208490.30915660504
1675,4,1,2006,1.0,0.0,0.0,145954.18927498854
2771,4,2,2021,1.0,0.0,0.0,328487.2608918243
2815,5,2,1970,1.0,0.0,0.0,317907.1129195029
2572,3,1,2010,0.0,1.0,0.0,264609.84827504354
2715,2,2,1966,0.0,1.0,0.0,298558.7420567105
1377,3,1,1994,0.0,1.0,0.0,179105.65445337404
2258,5,3,2011,0.0,0.0,1.0,245017.64644536175
1982,4,2,1987,1.0,0.0,0.0,217207.23875473492
1748,3,2,2005,0.0,1.0,0.0,237616.6027781634
2883,2,2,1978,0.0,1.0,0.0,383257.9425677651
2914,5,1,1967,0.0,1.0,0.0,294907.272674888
1788,4,3,2013,1.0,0.0,0.0,148045.73492724274
1510,2,2,1979,0.0,1.0,0.0,66163.22773241722
2461,3,3,1957,1.0,0.0,0.0,165641.14299556403
1152,3,3,1951,0.0,1.0,0.0,221592.2316954008
1720,4,2,2017,0.0,0.0,1.0,238447.19484757207
2250,2,1,1970,0.0,0.0,1.0,267852.5675483477
1697,2,1,1990,0.0,0.0,1.0,224904.32239347167
2504,3,3,2011,1.0,0.0,0.0,314643.867282489
2428,4,2,1956,1.0,0.0,0.0,256422.40431640024
2346,5,3,2003,0.0,1.0,0.0,367265.2105770395
2669,4,1,1986,0.0,1.0,0.0,287276.10229362146
1182,2,2,1972,0.0,1.0,0.0,141121.9211325229
2792,2,1,1992,0.0,1.0,0.0,340836.8885203167
1395,2,3,1950,0.0,0.0,1.0,220601.11163891287
1501,4,2,1976,1.0,0.0,0.0,153345.4760473268
2964,3,1,1952,1.0,0.0,0.0,332066.6074755549
1110,4,3,1969,1.0,0.0,0.0,115573.48784133593
2851,4,2,1996,1.0,0.0,0.0,193188.2721011383
1307,2,2,2017,0.0,0.0,1.0,152539.15598127362
1303,3,3,2007,0.0,1.0,0.0,212535.65630925665
2305,3,3,2006,0.0,0.0,1.0,278290.391942167
1400,3,2,2005,1.0,0.0,0.0,198410.8517334654
2886,3,1,1987,1.0,0.0,0.0,221804.5389101043
1827,3,1,1960,0.0,1.0,0.0,150072.50275769355
1641,4,1,1977,0.0,0.0,1.0,178176.69786063893
1498,5,3,1969,0.0,1.0,0.0,109165.0730399308
1078,2,2,1968,0.0,0.0,1.0,117633.5860684328
2001,5,2,1959,0.0,0.0,1.0,307828.8652393468
1392,5,3,1973,0.0,1.0,0.0,225210.2959143238
2566,4,1,2009,0.0,0.0,1.0,328137.4671472811
2717,2,2,1979,0.0,1.0,0.0,274980.117758744
1988,5,2,1999,1.0,0.0,0.0,193533.54414765065
1756,3,3,1982,1.0,0.0,0.0,161678.6766755616
2507,3,2,1997,1.0,0.0,0.0,279307.3825519189
1291,4,1,1982,0.0,1.0,0.0,106963.8044118438
2028,5,3,1958,0.0,0.0,1.0,169852.01622195443
1538,5,3,1964,1.0,0.0,0.0,168767.97811071228
2038,3,1,2009,0.0,0.0,1.0,215363.66097894532
1231,5,2,1964,0.0,0.0,1.0,185243.6835340937
2361,3,3,1984,0.0,1.0,0.0,236176.78913705912
2600,5,1,2008,1.0,0.0,0.0,231447.9446885361
1080,4,2,1978,1.0,0.0,0.0,175924.1139867605
1053,2,2,1986,0.0,0.0,1.0,97905.41644064832
2230,2,1,1957,0.0,0.0,1.0,228286.23926540717
1893,5,2,1985,1.0,0.0,0.0,194715.8848861503
2277,5,1,1980,0.0,1.0,0.0,161369.96935538173
1546,5,1,1994,1.0,0.0,0.0,203684.88429757432
1559,4,2,2008,0.0,1.0,0.0,169993.95593321117
2972,4,1,1981,0.0,0.0,1.0,350990.20977874537
2531,4,1,1976,1.0,0.0,0.0,369635.5225017251
2306,2,3,1976,0.0,0.0,1.0,250751.9314187928
1840,3,1,1975,1.0,0.0,0.0,147261.90156456648
1697,2,3,1965,0.0,1.0,0.0,146521.30885491136
2483,3,3,2003,0.0,0.0,1.0,300346.7970521132
1387,3,1,2002,0.0,0.0,1.0,161152.72525022624
1105,4,1,1990,0.0,0.0,1.0,122680.87797868803
1958,2,3,1970,0.0,1.0,0.0,226834.66734600603
1022,4,1,1955,0.0,0.0,1.0,125182.92185514791
1116,2,2,1963,1.0,0.0,0.0,151656.4543017423
1148,4,1,1963,0.0,1.0,0.0,74083.9361277077
2113,4,3,1975,0.0,0.0,1.0,254284.676682746
1350,4,1,1993,0.0,1.0,0.0,217970.793010683
1182,4,1,1974,1.0,0.0,0.0,250858.30144694817
1983,5,3,1970,0.0,1.0,0.0,236750.26548401863
1596,2,1,1990,1.0,0.0,0.0,235150.23851428647
2415,5,2,1963,0.0,0.0,1.0,311301.5480312864
1502,3,2,1963,0.0,1.0,0.0,156251.1403851855
1783,2,2,1982,0.0,1.0,0.0,197295.95835364092
2630,3,3,1967,1.0,0.0,0.0,361932.7211347427
2961,5,1,2016,0.0,1.0,0.0,316113.71593558026
2681,2,3,1958,0.0,0.0,1.0,274052.61634212104
2748,2,3,1985,1.0,0.0,0.0,348546.130304066
2109,3,2,1983,0.0,1.0,0.0,182918.40951874765
2838,5,1,1982,1.0,0.0,0.0,368397.7880239353
2792,2,1,2005,0.0,1.0,0.0,347392.4836460056
1218,2,3,2000,1.0,0.0,0.0,107820.14036066788
1281,3,1,2003,0.0,1.0,0.0,166422.93275502964
2653,2,1,1987,1.0,0.0,0.0,179822.88495868136
2244,2,2,2008,0.0,1.0,0.0,287569.74840716587
2271,3,3,1976,0.0,0.0,1.0,255106.5811466052
1364,3,1,2005,0.0,0.0,1.0,93510.08002060997
1766,2,2,1991,0.0,0.0,1.0,330087.5594073184
2966,4,3,2009,0.0,0.0,1.0,261563.9346568424
1170,2,1,1964,0.0,1.0,0.0,97736.48884225474
2475,4,3,1957,0.0,0.0,1.0,294422.1564582547
2949,2,1,2011,0.0,1.0,0.0,327154.9314209318
1370,5,1,1950,1.0,0.0,0.0,113110.58792579538
1906,2,2,2017,0.0,0.0,1.0,266152.93816591485
2455,2,3,1966,1.0,0.0,0.0,187942.7072773702
2560,2,3,2019,1.0,0.0,0.0,122103.49420833631
2263,4,1,1952,0.0,1.0,0.0,236622.6754933001
1102,3,3,1974,0.0,1.0,0.0,175185.5412339954
1868,4,3,1987,0.0,0.0,1.0,269372.5661327429
2736,4,1,1954,0.0,1.0,0.0,348097.16573025845
1135,3,3,1972,0.0,1.0,0.0,105420.73743531664
1028,4,1,1977,0.0,0.0,1.0,77529.4965379573
2147,5,3,1970,1.0,0.0,0.0,283712.70224403706
1535,4,1,1992,1.0,0.0,0.0,207128.84889377927
2497,2,3,2005,0.0,1.0,0.0,250702.42664012915
2956,3,3,2001,0.0,1.0,0.0,310522.4004881269
2721,5,1,1957,1.0,0.0,0.0,270819.3784266651
1835,4,1,1996,0.0,1.0,0.0,185754.81183958985
2227,4,3,2005,0.0,1.0,0.0,278211.5140476073
2506,2,2,1984,0.0,1.0,0.0,353913.8325150974
2266,4,2,1987,0.0,1.0,0.0,232908.09290339547
2813,2,2,2007,1.0,0.0,0.0,283344.4790744512
1563,4,3,2013,0.0,1.0,0.0,182494.88596722667
2604,3,2,1998,0.0,1.0,0.0,278514.7742501161
1305,2,2,2007,1.0,0.0,0.0,185565.99261714984
2543,5,1,1952,1.0,0.0,0.0,291175.02298581565
1433,4,3,1954,1.0,0.0,0.0,226761.39796493764
2737,4,3,1970,0.0,1.0,0.0,261108.4536040084
2565,5,3,2021,0.0,1.0,0.0,295564.36633541173
1695,5,1,1985,0.0,1.0,0.0,175267.00355849377
2787,4,3,2014,1.0,0.0,0.0,322498.0427945697
1638,2,3,1963,0.0,1.0,0.0,240457.69279403743
2548,5,1,1959,0.0,0.0,1.0,391462.6027812435
2122,5,3,2006,0.0,1.0,0.0,235287.74997584888
2163,2,2,2000,0.0,1.0,0.0,289774.0895877202
2307,3,3,1962,0.0,0.0,1.0,108771.48289719528
1349,3,2,1983,0.0,1.0,0.0,217796.713973539
1848,2,3,1994,1.0,0.0,0.0,289557.59015404264
2820,3,1,1983,0.0,0.0,1.0,345087.78818420926
1652,3,2,1962,1.0,0.0,0.0,107796.38764098632
2575,4,2,1971,0.0,0.0,1.0,349422.183719434
2447,5,2,1982,0.0,1.0,0.0,277042.51449315663
2742,2,3,1974,0.0,1.0,0.0,321724.1801033471
2939,3,3,1953,0.0,0.0,1.0,257344.8806622686
1841,3,2,1958,1.0,0.0,0.0,208657.43122980936
1727,3,3,1997,0.0,1.0,0.0,262948.34696813027
1224,2,3,2005,0.0,1.0,0.0,98663.47920186784
2280,2,2,1990,0.0,0.0,1.0,292181.941938889
1342,3,3,1995,0.0,0.0,1.0,134119.11960800248
1293,4,3,2001,1.0,0.0,0.0,132926.56946527446
1883,5,1,1952,1.0,0.0,0.0,155741.86120000764
1968,2,3,2013,0.0,1.0,0.0,241015.4238960383
1155,4,2,1959,0.0,0.0,1.0,91708.17710364384
2212,4,1,2004,0.0,1.0,0.0,165190.9319554551
1701,5,2,1981,0.0,1.0,0.0,242601.8639673828
1920,5,2,1987,1.0,0.0,0.0,134160.20076436628
2511,3,3,2007,0.0,0.0,1.0,249229.1113713985
1230,5,2,2004,1.0,0.0,0.0,122092.13927095386
1563,3,3,1984,1.0,0.0,0.0,196769.5979888376
1591,4,1,1952,1.0,0.0,0.0,117875.86598551684
2169,4,2,2012,0.0,1.0,0.0,248086.487957058
1675,3,1,2003,1.0,0.0,0.0,149309.1487623435
2950,2,1,1959,1.0,0.0,0.0,371114.7341739869
2906,4,1,1983,0.0,1.0,0.0,307426.13760987023
1971,4,3,1970,0.0,1.0,0.0,182145.9000691917
2114,3,3,1969,0.0,0.0,1.0,200092.53701567356
2120,3,2,1981,1.0,0.0,0.0,227491.60971845756
1565,3,1,1955,0.0,0.0,1.0,95193.8155636304
1882,4,3,1953,0.0,1.0,0.0,176710.6079864644
2349,3,1,1950,0.0,1.0,0.0,250260.05899230883
2835,5,2,1983,0.0,0.0,1.0,338458.6768382403
1492,5,3,1979,1.0,0.0,0.0,191101.74936521865
1841,2,1,1997,1.0,0.0,0.0,273250.5268366928
1136,2,3,1962,0.0,0.0,1.0,185028.73510328744
2715,3,3,1993,0.0,0.0,1.0,362982.5531089247
1549,5,2,2009,1.0,0.0,0.0,181088.9989734884
1078,4,3,1961,0.0,1.0,0.0,178339.6426100969
2255,4,2,1987,0.0,0.0,1.0,259553.33075645776
2248,4,2,1958,0.0,0.0,1.0,234465.4610969248
1391,5,1,1995,1.0,0.0,0.0,51154.13113008726
2149,3,3,1957,0.0,1.0,0.0,221894.78923534727
2941,4,2,2015,0.0,0.0,1.0,360485.3544201852
1797,3,1,1995,1.0,0.0,0.0,184540.4877029071
2888,2,1,2004,1.0,0.0,0.0,248634.9626670808
1510,4,3,1962,1.0,0.0,0.0,228495.31995204568
2721,2,2,1973,1.0,0.0,0.0,204995.43595068945
2233,5,3,1995,1.0,0.0,0.0,263573.53926724306
2306,4,2,1962,0.0,0.0,1.0,236881.0702493285
1665,3,3,1952,0.0,0.0,1.0,205878.03160570055
1193,3,3,1968,0.0,0.0,1.0,157111.60000342492
1736,5,3,1954,0.0,0.0,1.0,134703.9768505631
2963,2,3,2020,1.0,0.0,0.0,333611.49324356485
1331,5,3,1961,0.0,1.0,0.0,142240.8882197289
2324,4,2,1991,0.0,1.0,0.0,296538.4525055411
2202,5,1,1960,0.0,0.0,1.0,334227.7534123308
1466,4,3,1979,0.0,1.0,0.0,227503.9984384483
2596,5,3,1954,0.0,0.0,1.0,275229.1490603287
2115,5,2,1959,0.0,0.0,1.0,164847.13675843534
2106,2,2,2010,0.0,0.0,1.0,159543.98756686714
1606,2,3,2014,0.0,1.0,0.0,194285.91553353745
2951,5,2,1951,0.0,0.0,1.0,287501.3887282772
1995,2,2,1994,1.0,0.0,0.0,237435.1020150806
2404,4,2,2014,0.0,0.0,1.0,205365.1479373785
1658,3,2,1976,1.0,0.0,0.0,145245.17462963072
1917,2,2,2004,0.0,1.0,0.0,170041.2873979544
1353,4,3,1992,0.0,0.0,1.0,198307.62146244937
1355,3,1,1963,1.0,0.0,0.0,140389.07770819633
1846,5,3,1957,1.0,0.0,0.0,239698.0122940527
2199,5,2,1971,0.0,1.0,0.0,244660.52198847712
1214,2,3,1960,0.0,0.0,1.0,176599.88098297594
1012,5,1,2001,0.0,1.0,0.0,148490.2928812663
2956,4,2,2008,0.0,1.0,0.0,289915.19597703643
2125,5,1,1965,0.0,0.0,1.0,287821.3108454736
2876,3,3,1957,1.0,0.0,0.0,318456.8964373423
1240,5,1,1968,0.0,1.0,0.0,231975.0420342092
2208,3,3,1988,0.0,0.0,1.0,208481.73628990917
1880,2,2,2021,1.0,0.0,0.0,275331.56853931147
1552,4,3,1989,1.0,0.0,0.0,162643.2039464375
1887,3,1,2008,0.0,1.0,0.0,261688.42747018053
2271,4,2,1967,0.0,0.0,1.0,306636.3688028087
2141,4,1,1974,1.0,0.0,0.0,188300.32080965897
1168,3,2,1999,0.0,1.0,0.0,184728.91631074535
2556,2,1,2010,0.0,1.0,0.0,275263.6524680867
2390,5,3,2019,0.0,0.0,1.0,172777.3198326151
1076,5,2,2010,0.0,0.0,1.0,177437.02126337375
2542,3,1,1979,1.0,0.0,0.0,364460.2941708277
1607,2,3,1963,0.0,1.0,0.0,97019.54360467332
1441,5,2,1978,0.0,0.0,1.0,191231.88252237625
2347,2,3,1988,0.0,1.0,0.0,192479.0460504435
2752,3,3,1985,0.0,0.0,1.0,224082.6350410412
1738,4,1,1957,0.0,1.0,0.0,177700.35789263604
1311,5,2,1959,1.0,0.0,0.0,185353.7738437728
2607,3,1,1992,1.0,0.0,0.0,224589.92061303576
1112,2,2,1968,0.0,0.0,1.0,155865.9670133783
1028,3,2,1973,0.0,0.0,1.0,90427.33681439978
1943,2,2,2015,0.0,0.0,1.0,262290.9868618358
1706,3,1,1968,0.0,0.0,1.0,221673.42626916815
2389,5,1,1996,0.0,0.0,1.0,276931.7656272628
1097,4,1,1950,0.0,0.0,1.0,72584.56527923595
2910,4,2,1988,1.0,0.0,0.0,315015.45370984427
2418,2,3,2010,0.0,0.0,1.0,326590.0135927319
1449,4,2,1997,1.0,0.0,0.0,143176.14202788632
2746,5,3,1964,0.0,1.0,0.0,293343.9495269564
1751,4,1,1960,1.0,0.0,0.0,167144.4373619491
1498,5,1,1984,1.0,0.0,0.0,217348.2965688409
2771,4,1,2006,0.0,1.0,0.0,302531.2492463721
1017,5,1,1979,0.0,1.0,0.0,89294.08962331024
1481,5,1,1998,0.0,0.0,1.0,101592.47940420706
1405,4,1,1956,0.0,0.0,1.0,132183.45640291538
2732,5,2,2010,0.0,1.0,0.0,342146.80673865683
1008,5,3,1994,0.0,0.0,1.0,142509.18878741298
2700,2,1,2014,1.0,0.0,0.0,303618.57305025414
2316,3,3,2008,0.0,1.0,0.0,242877.15428861004
2854,3,2,1981,1.0,0.0,0.0,394612.09900960536
2329,3,3,1970,0.0,1.0,0.0,331311.8289449587
1929,2,3,2014,0.0,1.0,0.0,253155.8066863311
2155,5,3,2010,0.0,1.0,0.0,267527.801251921
1231,4,3,2019,0.0,1.0,0.0,124244.13025581805
2959,4,2,1959,1.0,0.0,0.0,366981.373011561
2135,3,3,1977,0.0,0.0,1.0,224930.18316713063
2898,4,3,1990,0.0,1.0,0.0,337687.16472838435
1017,4,2,1959,1.0,0.0,0.0,137325.08725932252
2693,4,1,1972,1.0,0.0,0.0,183832.9944155049
1895,3,1,1997,0.0,0.0,1.0,159563.627499803
2232,5,1,1962,0.0,1.0,0.0,281526.1420338136
2864,3,1,1976,1.0,0.0,0.0,338439.7797583822
1284,5,3,1991,0.0,1.0,0.0,152196.13873326944
2172,5,2,2000,1.0,0.0,0.0,272438.7021135977
2627,4,1,1957,1.0,0.0,0.0,306289.9305177798
2454,2,1,1955,0.0,0.0,1.0,228665.41254800715
2590,4,3,1965,0.0,0.0,1.0,310368.91848383733
2793,5,1,1961,0.0,0.0,1.0,232949.23282201905
2437,2,3,1966,1.0,0.0,0.0,286626.81385532
1465,4,3,2019,1.0,0.0,0.0,209244.0917623136
2972,5,2,2008,0.0,1.0,0.0,356348.62871961703
1960,3,1,1991,0.0,1.0,0.0,215820.94798954623
1775,2,3,2002,0.0,1.0,0.0,206643.24913147837
2626,4,1,1955,0.0,0.0,1.0,267011.7138579573
2540,5,1,2001,1.0,0.0,0.0,226177.38182097743
1987,3,3,1966,0.0,1.0,0.0,164759.13544924202
1309,2,3,1996,0.0,1.0,0.0,106229.84581048146
1883,3,3,1978,0.0,1.0,0.0,176699.61099235076
1432,3,2,1960,0.0,0.0,1.0,210377.22513375737
1280,3,1,1986,1.0,0.0,0.0,193342.68639150212
1665,5,1,1977,1.0,0.0,0.0,134421.72888226
2811,5,3,1988,1.0,0.0,0.0,297154.8037622449
2596,4,2,2012,0.0,0.0,1.0,239428.6068937983
1580,3,2,1995,0.0,1.0,0.0,233184.75577033297
2184,2,2,1975,1.0,0.0,0.0,188235.639246233
2543,5,1,1989,0.0,0.0,1.0,341799.3014162392
2092,4,3,1994,0.0,0.0,1.0,214136.78441136135
1656,3,2,1961,0.0,0.0,1.0,159542.18691261543
2427,3,1,1965,1.0,0.0,0.0,218337.0488273824
1763,4,3,1971,1.0,0.0,0.0,185699.09505368487
2627,3,3,1961,1.0,0.0,0.0,239333.21200943127
2310,2,3,2021,1.0,0.0,0.0,184560.1671237925
1277,4,3,2000,0.0,1.0,0.0,231677.17553189944
2393,4,3,1952,1.0,0.0,0.0,284935.657221666
1894,3,1,1954,1.0,0.0,0.0,181735.6739359995
2577,3,2,1975,0.0,1.0,0.0,347371.9256405946
2545,4,3,1961,0.0,1.0,0.0,300579.89226343686
1185,2,2,1968,0.0,0.0,1.0,165850.77571445366
1830,5,1,1996,0.0,1.0,0.0,229720.77101056543
2831,2,2,1971,0.0,0.0,1.0,231888.4115103416
2382,5,1,2009,0.0,0.0,1.0,219506.0842243034
2848,3,3,1973,1.0,0.0,0.0,374490.5316343865
2932,3,3,1993,0.0,1.0,0.0,193486.83374276408
1465,3,1,2009,1.0,0.0,0.0,133390.0454322091
2947,5,1,2008,0.0,1.0,0.0,300253.2529729293
1238,3,2,1958,1.0,0.0,0.0,120812.40437869824
2956,5,3,2007,0.0,0.0,1.0,372607.1717390352
1434,2,1,1997,1.0,0.0,0.0,85994.74468781515
1102,2,3,1971,0.0,1.0,0.0,123546.8643147989
1764,2,2,2017,1.0,0.0,0.0,145054.33074609123
1238,4,2,1977,1.0,0.0,0.0,202087.01738437728
2502,3,2,1989,0.0,0.0,1.0,211052.6049860581
2698,5,3,2015,0.0,1.0,0.0,297656.67897339154
1054,3,1,1956,0.0,1.0,0.0,58394.32491268358
1148,2,1,1972,0.0,1.0,0.0,160232.56776790333
2517,2,2,1972,1.0,0.0,0.0,245445.17666788647
2033,2,2,1967,1.0,0.0,0.0,179984.02995671067
1794,4,1,2007,0.0,1.0,0.0,305403.25108479254
1459,5,1,2014,0.0,1.0,0.0,172176.3028851727
1298,5,1,1991,0.0,1.0,0.0,105530.85232703222
2618,3,3,2014,0.0,0.0,1.0,212130.13923790425
1011,5,1,2008,0.0,0.0,1.0,60987.418469318334
2334,4,1,1952,0.0,1.0,0.0,227359.9879219863
2993,5,1,1995,0.0,1.0,0.0,325306.55881989753
2986,2,3,1964,0.0,0.0,1.0,331295.2610136908
1466,3,2,1957,0.0,0.0,1.0,157828.69086101247
2555,5,2,1966,1.0,0.0,0.0,307780.99427401123
2224,3,2,1999,1.0,0.0,0.0,236568.14686292424
1028,2,3,2005,0.0,1.0,0.0,77623.88699261504
1220,5,2,2011,0.0,1.0,0.0,159512.10400727374
1469,5,1,1957,0.0,1.0,0.0,247868.10522356132
2474,2,2,1950,0.0,1.0,0.0,162348.299075372
1616,2,1,1988,0.0,1.0,0.0,176044.30807616754
1219,5,1,1998,0.0,0.0,1.0,148482.92559293902
2990,4,2,2013,0.0,1.0,0.0,389022.4970453855
1836,4,1,1979,1.0,0.0,0.0,142508.4985762114
2186,4,3,2020,1.0,0.0,0.0,226868.60680490625
1475,5,3,1985,0.0,1.0,0.0,199958.4968682041
2484,4,1,1952,0.0,1.0,0.0,246342.17894528623
2044,4,3,1997,0.0,0.0,1.0,191985.89492246165
2118,3,1,2020,1.0,0.0,0.0,283937.79576428887
2765,3,2,1982,0.0,0.0,1.0,294249.6970085828
1686,3,2,1956,0.0,0.0,1.0,242041.3569986825
1146,3,2,1988,1.0,0.0,0.0,107779.92667589385
